"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SMIM10",31.7318684538233,2.35557234801568,0.617213069793451,3.81646543681255,0.000135377028686457,0.00163745971313458
"TARS",823.640982292375,-0.872769238335742,0.228995290753634,-3.81129775840987,0.000138239130097923,0.00167085968980602
"AL645608.1",149.940697692382,-1.1114434232905,0.291651900900318,-3.81085609200393,0.000138486371508673,0.00167262891385894
"GALNT17",56.5032694483925,1.68159256235616,0.441320233818029,3.8103681487886,0.000138760002576541,0.00167471406311993
"ZPR1",470.266898940331,-0.847883502834656,0.222857574078912,-3.80459809965636,0.000142034614529868,0.00171298910018095
"R3HDML",66.2819662085505,-4.09944054310727,1.07828814582087,-3.8018043312407,0.000143646154030395,0.00173116582288229
"AL391056.1",41.3081345674675,-1.96127254049314,0.516745598883256,-3.7954315329084,0.000147386866997838,0.00177495745492022
"LRRN4CL",36.9939012062607,2.28866301778067,0.603054103772442,3.79512054302226,0.000147571739104259,0.00177589415788529
"F3",168.725625353071,1.10050112526423,0.290040884285188,3.79429654538685,0.00014806263176874,0.00178050951604134
"CITED4",33.4294718263655,-2.11876291683897,0.558601065592443,-3.79298044229802,0.000148849884103469,0.00178867944064335
"C1QTNF8",21.7130031551649,-2.85047951835131,0.752765515305002,-3.78667654189282,0.000152675634408844,0.00183332371136992
"MAGED1",949.890187815635,-0.762123067420599,0.201297656260846,-3.78605037722359,0.000153060657537408,0.00183661713744054
"ENTPD3",24.0202317081607,-2.716783217027,0.717907711591147,-3.78430705390476,0.000154137431936453,0.00184820031366754
"ACVR2A",135.451687207328,1.16794086233921,0.308718514641486,3.78319021032976,0.000154831000091528,0.00185517519835102
"SLC29A4",39.9811794967566,-1.9437600509236,0.513887433603904,-3.78246270256497,0.000155284366611089,0.00185926400831169
"EIF4BP3",61.8575649215469,-1.64880001553493,0.435987547649513,-3.78175942047864,0.000155723823768373,0.0018631804975115
"SLC39A7",1710.31770264025,-0.785835247697012,0.207887842395121,-3.78009237405725,0.000156770184941865,0.00187434749595598
"DHCR7",155.412039989088,-1.19694163958962,0.316829203015657,-3.77787662310432,0.000158171198716842,0.00188973558236411
"TRAF1",156.917960477483,1.10482531913855,0.292476009971533,3.77749039740417,0.000158416610996651,0.00189130501091249
"PMP2",275.975404953159,-4.25992247497599,1.12845539915193,-3.77500296261373,0.000160005761860229,0.00190842604535315
"VSIR",87.7628084587485,1.38773133745594,0.367634550936737,3.77475766061701,0.000160163288308105,0.00190842604535315
"IL13RA1",691.893936962599,-0.864331955947019,0.228979888270887,-3.77470686388186,0.000160195926860736,0.00190842604535315
"AFAP1L1",139.068323280084,1.21115302514192,0.320907671976159,3.77414792760674,0.00016055547514749,0.00191133628454474
"PIEZO2",26.4219062434621,-2.49392316444189,0.660918255595254,-3.77342151367229,0.000161023892027466,0.00191553744726791
"SPOCK1",1288.05791066304,0.870919856249408,0.230867015231667,3.7723875598923,0.000161692839504844,0.00192211638531099
"SYT8",42.6648402494822,-2.14197345439268,0.568337439531663,-3.76884101838824,0.000164007302513825,0.00194688409268929
"ANXA6",2235.9526876585,0.698178297543067,0.185250421028107,3.7688351457897,0.000164011160675809,0.00194688409268929
"VCAN-AS1",805.917086818573,-0.821248437467305,0.217950791565158,-3.76804521593943,0.000164530905368581,0.00195165665502659
"MRVI1",29.762312210753,2.34963288452042,0.623744669808044,3.76697869858112,0.000165235093245623,0.00195860868569847
"FRAS1",62.4436451081586,1.69087213615577,0.449049395725538,3.76544797131682,0.000166250741141551,0.00196924002882167
"PDK3",94.9457190932547,-1.37345639888151,0.36493527196643,-3.76356166254012,0.000167510398204917,0.00198274442072244
"VKORC1",392.847775736923,-0.927847909874596,0.246597092000783,-3.76260685941767,0.000168151422920074,0.00198891230120084
"COL24A1",76.9155609585704,-1.43950233993322,0.38261434229585,-3.76228013643082,0.000168371303839436,0.00199009360767596
"DPYSL3",2070.53805622715,-0.784307747650509,0.208620579295541,-3.75949367171215,0.000170257583946929,0.00201095549472359
"SAV1",240.22905648497,1.01302384616262,0.269479511540417,3.75918688724017,0.000170466470180077,0.00201198966191901
"AC010980.1",29.1077981036046,2.4140291858571,0.642224376981067,3.75885636295035,0.000170691790345434,0.00201321618726766
"MLKL",46.7875040303572,1.87471974367263,0.49881952306853,3.75831269020935,0.000171063024405393,0.00201616072047949
"ARRDC2",330.010601401607,0.957213438034176,0.254719542439418,3.75791126533543,0.000171337615097914,0.00201796283463687
"NOTCH3",1593.0951598606,-0.888149204200232,0.236390507678196,-3.75712719145766,0.000171875149162661,0.00202285706072705
"DPYD-AS1",43.5704739816752,1.98780650099713,0.529442588375689,3.75452701509269,0.000173669114207531,0.00204252122049892
"AC009955.4",148.440562228949,-1.24031251392404,0.330736954354792,-3.75014795774384,0.000176730260819011,0.00207705025879635
"ARHGAP29",49.1020697731275,1.88249580397064,0.502303059362824,3.74772912265078,0.000178442810116292,0.00209569201144368
"IGSF3",39.7453544518183,-2.08933149853919,0.557522582520701,-3.74752801777605,0.000178585893925219,0.00209588809551444
"GPR161",239.942402855779,0.989025490196445,0.264057944068552,3.74548659645583,0.000180044460243809,0.00211151151642368
"RUNX1T1",44.7196812769804,1.90908829346849,0.510480129836852,3.73978962526637,0.000184174331217023,0.00215841903503314
"AK3",207.243928803859,1.02364424790876,0.273790462625832,3.73878709320744,0.000184910242734658,0.00216551310400342
"BHLHE40-AS1",63.9260062903967,-1.60931909776731,0.430522217677353,-3.73806282623347,0.000185443611841806,0.00217022682792708
"CSNK2A2",227.495492867462,-0.955307983785986,0.25570380955874,-3.73599433436104,0.00018697487763701,0.0021866039463008
"ZFAS1",323.64997061878,-0.947448381711156,0.253746072729296,-3.73384451440131,0.000188578939322084,0.00220380870386055
"CTDSPL",367.226932168392,-0.897080153986402,0.240359275211928,-3.73224687582967,0.000189779365770654,0.00221627550885546
"FAM57A",354.662813366418,-0.888500271041626,0.238373905708956,-3.72733864639716,0.000193512369274009,0.00225827981679865
"ALDH9A1",245.87193531536,0.986140102493203,0.264907914467295,3.72257697349752,0.000197199762638154,0.0022996931531846
"KIAA0040",116.977773959746,1.22834817577309,0.330112845501509,3.720994782578,0.000198439538678026,0.00231252485586628
"TOMM20",1289.71406227291,-0.6860149116659,0.184454780154711,-3.71914954489392,0.000199894683444253,0.0023278465839579
"GNAS",2847.08383535526,-0.723854033940192,0.194746182172462,-3.71691001007233,0.000201674236193888,0.00234692200617772
"CARS",465.401858893337,-0.86603828707425,0.233019929370999,-3.71658462609609,0.000201934023857754,0.00234722108035687
"COPS8",955.144018745157,0.76512061707996,0.205869990781009,3.71652329791886,0.000201983023679024,0.00234722108035687
"PKP4",246.586487220816,-1.03409262705857,0.27833547810115,-3.71527422272332,0.000202983440160134,0.00235719494970274
"PLXNB1",651.476197938927,-0.761718944860194,0.205047777768506,-3.71483638179272,0.000203335218672544,0.00235962766357368
"LINC01239",45.8445120267858,-1.85288655933159,0.499011699275663,-3.71311246213493,0.000204725857286316,0.00237410411984543
"PRR16",74.7494920477379,1.44628681627869,0.389577612699981,3.71244848043283,0.000205263852325476,0.0023782942324604
"RUNX3",134.182842542949,-1.19325783837068,0.321432988089622,-3.71230670959625,0.000205378894887002,0.0023782942324604
"CRLF1",1022.19234653594,0.708994540844187,0.190993682758724,3.7121360801228,0.000205517435633827,0.0023782942324604
"FAM167A",110.222714453263,1.28098494102973,0.345294267409588,3.70983552851814,0.000207393934705872,0.00239833585720187
"SLC25A30",74.7328837031487,1.58523709340209,0.42749617789313,3.70819009707821,0.000208745927930206,0.00241228830861784
"LGALS9",21.7363991602321,3.10623887672657,0.838573264518934,3.70419497992049,0.000212063103652511,0.00244891535366964
"HDAC7",274.672603475979,0.957921820105139,0.258663202052232,3.70335560878004,0.000212766303798031,0.00245532610708612
"NRG1",98.2925993733128,1.49794583014241,0.405121643498497,3.69752111293448,0.000217715116844161,0.00251068830502554
"JAG1",734.717814867921,-0.779358343383663,0.2109124988049,-3.69517381757727,0.000219736411641817,0.00253223691053248
"PCSK1",313.747569726125,0.860908290411759,0.233149065120481,3.69252302155654,0.000222040233762069,0.00255700916421972
"HLA-DPB1",150.499475582122,1.17344680904463,0.317813743528229,3.69224689913511,0.000222281513003783,0.00255801133250641
"MBNL2",635.689206701462,0.741854156025815,0.201012884115404,3.69058013017667,0.00022374319162637,0.00257304670370325
"AJM1",150.665881801191,-1.06716817115403,0.289236657118388,-3.68960207805617,0.000224605093313786,0.00258116858102738
"HIF3A",62.0029634564851,2.00412902679799,0.54327806804839,3.68895625401811,0.000225175928680045,0.00258593658261855
"LINC01088",15.0526646312467,4.05148668152434,1.09860592075463,3.68784347961767,0.000226162691220772,0.00259547121696475
"VEGFD",17.1850852133954,5.88358887191849,1.59582919301052,3.68685376711222,0.000227043736489321,0.00260378027814827
"STXBP5",536.804496556558,0.766485816842626,0.207936639169868,3.68615083855648,0.000227671441187537,0.00260917450533028
"COMP",17904.2744274473,-0.729579753626591,0.198160730531547,-3.68175748883022,0.000231631690053848,0.0026527267376816
"LINC02202",19.623889308033,3.15594495780223,0.857394281877249,3.68085608279583,0.000232452187116325,0.00266028614144239
"INSIG2",293.367150968981,-0.881120375705988,0.239487707744172,-3.67918831411267,0.000233977455379001,0.00267589527072412
"ASPM",29.8707427940192,-2.21990512479428,0.603554963899713,-3.67804965176815,0.000235024215697995,0.00268601417568564
"LEF1-AS1",51.2596360626353,-1.86860486882867,0.508211309146986,-3.67682661758366,0.000236153432048877,0.00269706085651965
"AC008738.5",22.295218992851,2.75507582703537,0.749593287865744,3.67542755736203,0.000237451413731598,0.00271001844040681
"YARS",696.83333143486,-0.823931805662985,0.224229467120267,-3.67450280395603,0.00023831302736259,0.00271798138428736
"INPPL1",1335.52723739094,-0.66878693188436,0.182042024525954,-3.67380517562311,0.000238964963687569,0.00272354363768451
"H1F0",283.278659980866,0.881536201005031,0.239980415264169,3.67336726221863,0.000239375049877278,0.00272634371711188
"KMT5A",238.340669329838,-1.00492343519947,0.273611115958285,-3.67281655089147,0.000239891703550288,0.00273035286202774
"CADM3",63.7089337923255,1.55041786972984,0.422249790832157,3.6718025760873,0.000240845708664321,0.00273933085513062
"EIF3F",701.608710306632,-0.720620962546527,0.196278895533544,-3.67141337629635,0.000241212834348409,0.00274097479128777
"COL7A1",2542.33284706757,-0.845631519547383,0.23033578013408,-3.67129900120222,0.000241320822244476,0.00274097479128777
"PRDM8",55.3264855117991,1.67890566500862,0.457469175413986,3.66998642802391,0.000242563346898943,0.00275320190391866
"GALE",123.509946769993,-1.14075803708742,0.311029916415504,-3.66767946387346,0.000244761750665633,0.00277625452208494
"STAB1",81.3474520718744,-1.34481143116965,0.366734424298066,-3.66698990350752,0.000245422481518777,0.00278184621396163
"WWC1",34.9474673009624,-2.01051484856212,0.548313272740031,-3.66672657496539,0.000245675241854752,0.00278280910906923
"CALY",12.9995144264072,-5.90164659356227,1.60964622248937,-3.66642465350877,0.000245965346734614,0.00278419340948813
"FBXO42",395.191715134801,0.856327680220582,0.233608511029316,3.66565274718575,0.000246708503905886,0.00279070062774304
"MDGA1",96.5802872817804,1.30401865702625,0.355893548177457,3.6640693929524,0.000248239482940599,0.00280610453006405
"C2orf72",24.2080200789303,-2.54636609364836,0.695147375328708,-3.66305935118331,0.00024922076453307,0.00281527788709258
"TMEM200A",186.700111387134,0.997300128139611,0.272276151478339,3.66282585795602,0.000249448126374585,0.00281592803245047
"GJA5",307.415920133614,-1.08386900436416,0.295927017173102,-3.66262267878758,0.000249646128468819,0.00281624608734587
"EDEM1",400.260010520303,-0.803293521562207,0.219346306315566,-3.66221585881886,0.000250043025671545,0.00281880591074863
"TRAF3IP3",35.1680770257514,-2.07478980068895,0.567131122678493,-3.65839524180928,0.000253799440638865,0.002858761512359
"STT3A",1699.68882068844,-0.706386285707265,0.193093447053896,-3.65826130552271,0.000253932081511476,0.002858761512359
"NDUFA4L2",1529.24727952085,-0.735783613359212,0.201154682530691,-3.65780007754455,0.000254389346111285,0.00286196643593177
"SMIM29",90.9823798145724,1.31519141821488,0.359647164078151,3.6568936156802,0.000255290269596596,0.00287015494286126
"GCA",28.6263864826503,2.38892168074512,0.653888579440979,3.65340786772489,0.000258782670208244,0.00290744784557135
"PCGF5",304.042274097851,0.88371503118223,0.241997235676801,3.65175671825639,0.000260452561146176,0.00292422804433787
"PRELP",1856.77515679025,-0.832271443847452,0.227961959495525,-3.65092248587989,0.000261300099278023,0.00292889308092691
"ELMO2",218.15240464836,0.962019811829382,0.263506405971282,3.65084032125666,0.000261383714137851,0.00292889308092691
"ZFYVE21",415.02225224837,-0.91206677240058,0.249824747107027,-3.65082636112844,0.000261397923160576,0.00292889308092691
"PHLDB2",206.266640027086,0.963366221071912,0.263978665543287,3.64940939105528,0.000262843929551186,0.00294310660617645
"WNK1",2069.85005888922,-0.782795744578623,0.214684389189209,-3.6462629981387,0.00026608165558598,0.00297734959148603
"MYO5C",27.6846536204872,-2.42111685025408,0.66418714466166,-3.64523292826965,0.000267149724215276,0.00298728514946859
"MEF2A",673.543352853555,-0.727953434077525,0.199726410140491,-3.64475300770425,0.000267648720064423,0.00299084819732367
"COX11",277.559094759898,0.910104752337649,0.249762060901269,3.6438871022025,0.000268551253521225,0.00299891275228449
"NOS3",24.7563619911133,-2.5917080000554,0.711367451720064,-3.64327605063843,0.000269189868741514,0.00300219121172507
"KDM6B",101.777802517959,-1.59329686118333,0.437327275080693,-3.64325975526988,0.000269206918641692,0.00300219121172507
"APOBEC3F",25.2881585715852,2.54739540434403,0.699372707113287,3.64240036597738,0.000270107536368162,0.00301021053467286
"CHST1",118.466612111953,-1.22790677524688,0.33718054983548,-3.64168922509322,0.000270854928207239,0.00301651260877142
"AC100778.3",52.6250166382028,-1.63819966339163,0.45012814371746,-3.63940732490592,0.000273266260045732,0.00304132509418683
"C11orf96",63.549142197323,-1.57407795152058,0.432604511078382,-3.63860734507085,0.000274116368200195,0.00304874026416085
"PHF10",190.774152529673,-1.01990642278764,0.280401098263438,-3.63731251091402,0.000275497593750401,0.00306204865761589
"NFIA",122.806872012303,1.23507222490701,0.340067337941631,3.63184607020095,0.000281400964678999,0.00312440899384761
"SATB1",244.629638174587,-0.915659188661816,0.252124845540414,-3.63176896231372,0.000281485077296528,0.00312440899384761
"FKBP11",170.482690171761,-1.03014713204429,0.283719788249544,-3.63086106330458,0.000282477226132961,0.00313332430833639
"JAK2",234.018616348648,0.926524918394388,0.255232575961385,3.63012015572246,0.000283289314425645,0.00314023175208588
"CLN8",98.760470863795,-1.33677109137866,0.368401125024402,-3.62857494338573,0.000284990022460187,0.00315697364225603
"TLCD2",220.573550942148,-0.957328293406871,0.263871312797484,-3.62801201562066,0.000285611971784065,0.00316175122035725
"KLHDC7B",14.5337944977367,3.99881973420431,1.10291894161246,3.62566965107886,0.000288213607572949,0.0031884231183337
"NFATC1",128.41051723998,-1.10962840486803,0.306069082416286,-3.62541814451817,0.000288494268915631,0.00318940030761861
"CPNE7",53.1599088024552,1.85802521811904,0.512634451484705,3.62446420200161,0.000289561121994528,0.00319906201601283
"FAM20C",286.995434588208,-0.858377793212082,0.236932499372088,-3.62287907098828,0.000291342049312803,0.00321560406125298
"ERRFI1",390.618102812483,-0.803546033449883,0.221803301552848,-3.62278662140845,0.000291446234340182,0.00321560406125298
"CNPY3",257.797532901559,0.967121414666507,0.267074525461678,3.62116683721405,0.000293277304283296,0.00323365527721402
"RPS12",4274.28761754494,-0.752822259761383,0.207947479151091,-3.62025191569837,0.000294316325530648,0.00324295523340514
"HIF1A-AS1",139.893033437322,-1.14712587175116,0.317087429985448,-3.61769582541888,0.0002972374251815,0.00327296694673626
"PLXDC1",22.4829134221072,-2.63178142685533,0.727826448447486,-3.61594640105363,0.000299252295396847,0.00329296669845117
"HPS3",168.29390577035,1.01618173096559,0.281267374843472,3.61286740607973,0.00030282957740326,0.00332992520398243
"AP005131.6",18.234415993304,-2.93361773566604,0.812026721323299,-3.61271083651699,0.000303012550974461,0.00332992520398243
"NR2F2",57.3760524555423,1.73290966290594,0.479735535918426,3.61221867708505,0.000303588382974203,0.00333404381116636
"MDFI",1775.59380575466,-0.655279052939147,0.181417350118026,-3.6119977086692,0.000303847251660111,0.00333467834168076
"HERC3",128.775705240982,-1.12978233611389,0.312984655852443,-3.60970518838,0.000306545207112335,0.00336206294282001
"AMMECR1L",317.91661041046,-0.840848793901154,0.233030424849189,-3.60832193669702,0.000308183922209152,0.00337780170653956
"OST4",1023.21082042411,-0.733927964082719,0.203545134613861,-3.60572590189901,0.000311281565907128,0.00340949947651116
"NT5E",758.641304259327,0.715670416636961,0.198543305775938,3.60460612781686,0.000312626682248395,0.00342197245658424
"GALNT10",1265.29907890094,-0.734176440470032,0.20389115253618,-3.60082539795224,0.000317208554503455,0.0034684123844829
"RNF144A-AS1",34.4191754192167,-1.98257725456609,0.550599580979617,-3.60076055822404,0.000317287679386152,0.0034684123844829
"FAM107A",13.998324150313,4.56532845429071,1.26841746214516,3.59923179121941,0.000319158618291304,0.00348656611800046
"SIX4",161.275586993351,-1.03315126484535,0.287156907843707,-3.59786317732488,0.000320842314216487,0.00350265180819751
"SLC19A2",303.601430791478,0.854400267054118,0.237536067686583,3.59692856489253,0.000321996866329392,0.00351294344364493
"USP54",183.580144245395,1.04792506443214,0.291489384423488,3.5950711086949,0.000324302985604645,0.00353577673259818
"PLEKHA6",34.6547485156941,2.17473106041379,0.604979876416723,3.59471636196339,0.000324745174699587,0.00353736931642031
"GPSM1",844.556496947864,-0.69776478378756,0.194116108941104,-3.59457433797659,0.000324922364646716,0.00353736931642031
"TTPAL",284.078401908336,0.862088835112275,0.239839483503406,3.59444084234792,0.000325088997058708,0.00353736931642031
"MIR210HG",192.416734732965,-0.977343573403883,0.271953970061768,-3.593783069914,0.00032591121277646,0.00354213747676104
"GPX3",162.170741035403,1.17264058274434,0.32630038541385,3.59374562569723,0.000325958076556945,0.00354213747676104
"AP002383.2",111.481579615365,-1.22591029578234,0.341141291820932,-3.59355588190078,0.000326195649759329,0.00354213747676104
"SH3TC1",67.1707441501793,-1.43776525355184,0.400111946691639,-3.59340745868781,0.000326381599498937,0.00354213747676104
"PKP1",709.140922290734,-2.37260185389881,0.660538850396125,-3.59191870769745,0.000328252254276872,0.00355802658775008
"SNPH",114.570882709746,1.19902444694459,0.333813349537996,3.59190082902335,0.00032827478015182,0.00355802658775008
"C5orf15",765.624758889164,-0.791947710844838,0.220529850095092,-3.59111345018986,0.000329268258197125,0.00356646343937487
"AC008622.2",200.736380080928,-0.97706910468992,0.272128652129105,-3.59046758599448,0.000330085279458678,0.00357297923581153
"XPNPEP2",18.4551503565862,3.04946511324255,0.849421589381041,3.59004898317294,0.00033061582685062,0.00357638764296402
"C3",387.147918425711,3.00557012282502,0.837447809970485,3.5889640966772,0.000331994554772599,0.00358896069217341
"LINC00963",258.641304021413,0.949870887225091,0.265032334765377,3.58398113221156,0.000338396540936788,0.0036557849109803
"SEMA5A",715.885941761854,-0.783821739023384,0.218958861965903,-3.57976713975361,0.000343900524101424,0.00371282707758718
"TMOD2",74.6900106924874,1.44215077228274,0.402998037811524,3.57855532030458,0.000345498743287701,0.00372765495116457
"AC008738.3",31.2293005096428,2.15779169645831,0.603077495017123,3.57796753201185,0.000346276453141443,0.00373361665958683
"CMKLR1",76.4066623617206,1.39148884054216,0.389023177552572,3.576879016043,0.000347721007887872,0.0037467559933753
"AC125257.2",91.7943319842668,-1.41324877123467,0.395157874240685,-3.57641556289445,0.000348337759527097,0.00375096432872588
"ADGRA2",1135.57440905278,0.677092532644741,0.18937916062187,3.57532756202611,0.00034978966634397,0.00376415446916421
"RASL12",19.5536986213571,2.90509699461502,0.81263296490694,3.57491896104375,0.000350336393527334,0.00376636425475212
"CCL2",15.5400091246025,5.72881176472289,1.60253893376095,3.57483468515682,0.000350449257980011,0.00376636425475212
"EPC2",183.533210933413,0.977353830679032,0.273420094802096,3.57455011266253,0.000350830616193675,0.00376773139544131
"ARHGAP44",65.7703964802646,-1.46090701699257,0.40871382404345,-3.5744007935422,0.000351030875351675,0.00376773139544131
"ITGA5",3767.67063892182,0.622764337376969,0.174295421095522,3.57303900161361,0.000352862181234944,0.00378427637601788
"ALDH4A1",64.0027776238772,1.64315085247457,0.459890770920115,3.57291547553145,0.00035302873748415,0.00378427637601788
"CSNK1D",869.54742077848,-0.692950308316345,0.193966670696238,-3.57252256704215,0.000353559004208038,0.00378751225244308
"ARFGAP1",1144.99002570902,-0.73646153622046,0.206203263614246,-3.57153191133867,0.000354899295376278,0.00379941576192693
"GAL3ST4",33.3431060757071,2.11770610301237,0.593126009062664,3.57041517427139,0.000356415862964623,0.00381318984228538
"KLF4",298.626469254551,-0.84682787047903,0.237439285188045,-3.56650277905093,0.000361776975149642,0.00386805130812799
"MCL1",1749.89423812106,0.646319689887448,0.181324584985513,3.56443496031764,0.000364640851809207,0.00389615930770108
"UBA52",2819.10939945801,-0.661188309490155,0.185592192978587,-3.56258686789934,0.000367218337938798,0.0039211730186987
"S100A6",3722.95821669423,0.721034439391055,0.202470557663371,3.56118167358364,0.000369189514699768,0.00393968450596283
"COLGALT1",1440.03604517976,-0.705896384613002,0.198242252474556,-3.56077665483347,0.000369759500281307,0.00394322944898065
"PPIEL",79.5421561229248,-1.35165858478519,0.379699340643165,-3.55981283110905,0.000371119205860295,0.00395203529601774
"COL9A1",2406.14791976901,-6.68285625211131,1.87740941795195,-3.55961581326336,0.000371397721782582,0.00395203529601774
"BIRC3",24.2605672717817,2.47105734438431,0.694205995368653,3.55954480495673,0.000371498151163711,0.00395203529601774
"MYO1D",948.822093440082,0.741895516013308,0.208425937140056,3.55951627802819,0.000371538504884017,0.00395203529601774
"MCTP2",170.392460515926,-0.990734471437172,0.27841773575663,-3.55844597595316,0.000373055500899494,0.00396562780218994
"CDCP1",37.4847036468155,2.1894526451103,0.615651858416338,3.55631614715223,0.000376091461014213,0.00399533933247835
"EBF3",162.897187674244,1.03005987471628,0.289817185160179,3.55417113773627,0.000379172390773501,0.00402549024084313
"AC008581.1",17.0316426225527,3.16587938298538,0.890868408967743,3.55370035699628,0.000379851734246541,0.00402759920822592
"MAP3K5",131.571097446468,1.10152591392519,0.309966201008069,3.55369685579532,0.000379856790789685,0.00402759920822592
"AL117382.1",12.0092423386716,-5.7834850922218,1.62767340371427,-3.55322208928658,0.000380543046316661,0.00403229733998031
"AGFG2",99.842204911639,1.33105396129582,0.374890749242736,3.55051161967719,0.000384483162903852,0.00407144590704634
"EXT1",252.148475795899,0.876626335413488,0.246985030249544,3.54930958579871,0.000386242693385911,0.00408746814576806
"ARHGAP28",93.0268612134295,1.25591392400539,0.353865285293478,3.54913006785562,0.000386506115677726,0.00408764726803809
"SLC35B2",692.837060791825,-0.709795605928802,0.20002882459081,-3.54846661415322,0.000387481116563905,0.00409534694453744
"IFFO2",288.990798087538,-0.988426133011587,0.278628274471483,-3.54747246985787,0.000388946398323767,0.00410821536522486
"MAP3K12",232.67780285352,0.951134413524741,0.268165321416899,3.54682107477304,0.000389909303910492,0.00411576447278656
"TCP11L2",163.993847059549,-1.01420576021793,0.286058407903595,-3.54544992279944,0.000391943452989312,0.00413460450440316
"P2RX4",178.598422922709,0.973542326069516,0.27522948108482,3.53720220025954,0.000404389942385017,0.00426111735412036
"TCF4",1009.15550790228,-0.679042616542381,0.191973808730432,-3.53716280899487,0.000404450263244615,0.00426111735412036
"RNF145",692.368016367487,-0.764363724688459,0.21614091104078,-3.53641391168304,0.000405598669179429,0.00427050332127141
"TEF",145.328422270806,1.07138918384896,0.303009753040842,3.53582408848916,0.000406505284395753,0.00427733320503475
"IL17RA",139.95763695695,1.10416757160066,0.312393155502799,3.53454469840574,0.000408478340829593,0.00429357604441157
"CLDN23",31.486602468696,2.25295180674584,0.637419659044169,3.53448748368416,0.000408566785146322,0.00429357604441157
"SLC35D1",503.44605153302,-0.798247280381529,0.225943671822928,-3.53294816332415,0.000410953040230634,0.00431591783796365
"RPS2P46",26.654002639246,-2.24437547635662,0.635701748723524,-3.53054790373518,0.000414699912715297,0.00435251180541631
"PLAC9",334.249320574672,0.908954424240753,0.257667826314933,3.52762095772791,0.000419312131855859,0.00439813604210355
"PELI1",143.334173147906,-1.10856409813465,0.314471665002029,-3.52516369997117,0.000423221170098553,0.00443633164585607
"PLXNB3",105.429491953921,-1.23244174525583,0.349665490764947,-3.52463076227419,0.000424073452852559,0.00444245740281363
"MZT2B",617.672995097057,-0.761980501587175,0.216335565375056,-3.52221559255015,0.000427955958849853,0.00448029903131763
"CKB",1410.50270311857,-1.81750054283294,0.51608767681247,-3.52168948124945,0.000428806099673308,0.00448636690907411
"ATP2B1",683.169865719829,0.70499401233365,0.200202994344956,3.52139594435297,0.00042928110963301,0.00448850481780845
"IVNS1ABP",2082.89510913441,-0.798860043076706,0.226880046990056,-3.52106786680857,0.000429812595659812,0.00449123016624238
"COL10A1",22827.6745063469,-3.7156961287362,1.05613972021198,-3.51818614301373,0.0004345074608313,0.00453742898171627
"SLC2A1",1535.43019291011,-0.654139964920482,0.186135434915087,-3.51432259644109,0.000440877044827965,0.00460104722113413
"EYA4",191.706343808466,0.965741742862211,0.274828113488845,3.51398454329313,0.000441438498604672,0.00460400919645363
"AL160262.1",262.828322981233,-6.9060439516196,1.96541391558089,-3.51378602587052,0.000441768516181435,0.0046045551878295
"HSPD1",982.23626241194,-0.68973030635471,0.196403449811725,-3.51180341799442,0.000445077084261464,0.00463537169702577
"AP006621.4",39.377920469311,-1.93953029850664,0.552308414441881,-3.51167979301307,0.000445284153251044,0.00463537169702577
"KIF5C",15.6506678846831,3.31824757007389,0.945204968566887,3.51061164554075,0.000447077024075333,0.00465111561495687
"GTF3C1",996.529154199311,-0.717568602472312,0.204533873909349,-3.50831179577788,0.000450960184778517,0.00468857225340573
"GTPBP1",727.595021522635,0.709935012426199,0.202368119544049,3.50813662757621,0.000451257232274681,0.00468872097920491
"F13A1",476.777427214887,-7.4252952693839,2.11704399926325,-3.50738826021942,0.000452528359652616,0.00469898421297391
"GFRA2",42.8016105953602,-5.10616540034136,1.45603216420699,-3.50690426067776,0.000453352227839943,0.00470381113995883
"ITGA1",312.51368994793,0.869491730657365,0.24794575873353,3.50678202804758,0.000453560514550694,0.00470381113995883
"AC079601.1",61.0098283098213,-1.47372962907455,0.420451821008102,-3.50510939764999,0.000456419695057096,0.00473050487695739
"FBLIM1",195.405956327109,0.990748249308964,0.282778091883123,3.50362449478037,0.000458972060307129,0.00475398730547978
"CIRBP",1571.03366710892,-0.69247590556891,0.197682666076909,-3.50296725206803,0.000460106026323956,0.00476275794914492
"HLA-DMA",86.6667823091661,1.32750741637612,0.379073542294637,3.501978556299,0.000461816786045683,0.00477748456830665
"TRIM35",230.033389880008,0.900640291480407,0.257263805167218,3.50084338873478,0.000463788307202062,0.00479403107259733
"LINC02384",14.2446187533565,3.96435552288292,1.13243844338852,3.50072495863056,0.000463994444402021,0.00479403107259733
"SPATS2L",684.177719217753,0.694656594968902,0.198461186068954,3.50021386412328,0.000464885026701333,0.00480024184171121
"PGGHG",251.508061594886,-1.01460437493949,0.290015515346603,-3.49844860447179,0.000467973273755799,0.0048264247762825
"WDFY3",721.243447051146,0.726419619544066,0.207641500432897,3.49843175872649,0.000468002836655748,0.0048264247762825
"EMP2",650.234460528003,0.729574346700926,0.208735545890393,3.49520894291778,0.000473690775578962,0.00488204731598877
"CYP1B1",1103.39519981102,0.755381925873332,0.2162132822375,3.49368881530406,0.000476395967361746,0.00490687846382599
"PALD1",15.687444325139,-3.05623412498013,0.875918328145281,-3.48917704627961,0.000484510128174797,0.00498735658319221
"RHOQ",884.173391981212,0.678800354105367,0.19457257490345,3.48867436452541,0.000485422109970932,0.00499364444767243
